Date,Open,High,Low,Close,Adj Close,Volume
2020-04-22,2059.949951,2170.000000,2022.349976,2148.250000,2118.775635,9062723
2020-04-23,2160.000000,2219.100098,2112.000000,2172.449951,2142.643555,7144006
2020-04-24,2113.500000,2113.500000,1970.050049,1976.250000,1949.135254,10494451
2020-04-27,2000.000000,2085.000000,1915.650024,2044.050049,2016.005127,14495247
2020-04-28,2081.000000,2244.100098,2035.000000,2228.100098,2197.530029,14756344
2020-04-29,2200.050049,2375.000000,2200.050049,2296.449951,2264.942139,15060154
2020-04-30,2365.050049,2418.949951,2291.149902,2318.100098,2286.295166,8883305
2020-05-04,2200.000000,2202.199951,2028.550049,2079.649902,2051.116699,7312745
2020-05-05,2130.000000,2135.000000,1997.000000,2002.349976,1974.877075,11521209
2020-05-06,2010.000000,2131.899902,1952.349976,2106.250000,2077.351563,13149696
2020-05-07,2098.949951,2169.850098,2048.350098,2060.550049,2032.278687,7770204
2020-05-08,2130.000000,2130.000000,2015.000000,2024.150024,1996.378052,6966375
2020-05-11,2070.000000,2092.699951,1995.300049,2015.050049,1987.402954,7654990
2020-05-12,1989.699951,2080.000000,1977.099976,2069.699951,2041.303223,10336527
2020-05-13,2220.000000,2239.949951,2145.000000,2161.050049,2131.399658,9441185
2020-05-14,2159.000000,2258.949951,2096.800049,2112.000000,2083.022949,14307531
2020-05-15,2119.949951,2136.600098,2056.000000,2086.449951,2057.823242,8026726
2020-05-18,2090.000000,2093.449951,1926.000000,1938.599976,1912.001831,10820571
2020-05-19,1960.000000,2003.550049,1922.199951,1964.949951,1937.990356,9413514
2020-05-20,1970.000000,2060.000000,1935.000000,2042.800049,2014.772217,16318508
2020-05-21,2059.000000,2077.550049,1974.500000,1990.199951,1962.893799,9879542
2020-05-22,1975.000000,2007.000000,1865.250000,1895.300049,1869.296021,16195094
2020-05-26,1918.000000,1933.750000,1821.550049,1829.000000,1803.905518,9869295
2020-05-27,1830.000000,1946.000000,1783.000000,1936.449951,1909.881226,17335246
2020-05-28,1954.000000,1983.000000,1927.000000,1947.699951,1920.977051,9051775
2020-05-29,1914.000000,1980.000000,1891.000000,1953.650024,1926.845459,10361847
2020-06-01,1997.050049,2226.399902,1997.050049,2160.850098,2131.202393,18915983
2020-06-02,2165.250000,2375.000000,2160.850098,2346.199951,2314.009521,23442470
2020-06-03,2417.000000,2496.850098,2398.000000,2411.899902,2378.807861,18705176
2020-06-04,2414.000000,2453.649902,2276.800049,2313.050049,2281.314697,16315350
2020-06-05,2344.000000,2409.000000,2275.000000,2390.350098,2357.553955,15850039
2020-06-08,2505.000000,2547.699951,2475.550049,2507.250000,2472.849854,14992503
2020-06-09,2535.000000,2535.000000,2415.300049,2443.600098,2410.073242,12373077
2020-06-10,2440.000000,2470.000000,2401.000000,2435.649902,2402.231934,8961443
2020-06-11,2410.000000,2459.000000,2320.100098,2338.899902,2306.809570,10042767
2020-06-12,2200.000000,2470.000000,2199.000000,2450.149902,2416.533447,16802457
2020-06-15,2420.000000,2429.949951,2331.000000,2351.399902,2319.137939,12070346
2020-06-16,2452.000000,2455.399902,2285.000000,2365.000000,2332.551514,12914351
2020-06-17,2347.000000,2425.000000,2332.050049,2396.000000,2363.125977,9650279
2020-06-18,2375.000000,2541.699951,2373.000000,2525.949951,2491.293213,12738268
2020-06-19,2562.000000,2714.550049,2560.000000,2698.600098,2661.574463,18603826
2020-06-22,2740.000000,2863.600098,2728.000000,2840.300049,2801.330566,13939326
2020-06-23,2899.949951,3109.250000,2833.000000,3025.500000,2983.989502,16186953
2020-06-24,3125.000000,3125.000000,2911.000000,2934.449951,2894.188232,20108807
2020-06-25,2878.050049,3046.000000,2851.000000,3005.350098,2964.115723,15982130
2020-06-26,3042.500000,3058.800049,2872.050049,2903.500000,2863.663086,12572499
2020-06-29,2834.000000,2894.449951,2770.000000,2857.949951,2818.738037,11613999
2020-06-30,2910.000000,2936.649902,2816.000000,2831.000000,2792.157959,9703057
2020-07-01,2831.000000,2968.699951,2806.000000,2953.899902,2913.371582,12704896
2020-07-02,2980.000000,3016.000000,2925.000000,2964.250000,2923.579834,11619734
2020-07-03,2980.000000,2989.449951,2921.000000,2931.500000,2891.279297,8543597
2020-07-06,2970.000000,3134.649902,2955.000000,3108.800049,3066.146484,11437583
2020-07-07,3150.000000,3419.649902,3125.300049,3351.949951,3305.960205,22876401
2020-07-08,3351.949951,3408.800049,3180.100098,3208.050049,3164.034668,19126183
2020-07-09,3235.000000,3379.899902,3195.100098,3330.000000,3284.311523,18757786
2020-07-10,3275.000000,3395.000000,3272.050049,3314.149902,3268.678711,16150413
2020-07-13,3360.000000,3378.000000,3216.199951,3234.600098,3190.220459,13136467
2020-07-14,3219.800049,3219.800049,3122.350098,3190.949951,3147.168945,12404422
2020-07-15,3230.000000,3297.699951,3122.250000,3149.250000,3106.041504,10980262
2020-07-16,3180.000000,3215.000000,3102.300049,3204.800049,3160.829102,9999925
2020-07-17,3210.000000,3323.000000,3205.000000,3301.300049,3256.005127,8425626
2020-07-20,3344.949951,3453.949951,3316.500000,3441.500000,3394.281738,10555495
2020-07-21,3500.000000,3519.500000,3218.649902,3292.449951,3247.276611,25960048
2020-07-22,3320.000000,3340.000000,3193.600098,3253.000000,3208.367920,17069659
2020-07-23,3253.000000,3320.000000,3216.050049,3297.800049,3252.553467,8718035
2020-07-24,3245.000000,3290.000000,3220.000000,3251.850098,3207.233887,6637683
2020-07-27,3263.000000,3280.000000,3152.199951,3171.149902,3127.640625,7089867
2020-07-28,3175.000000,3260.000000,3161.199951,3239.600098,3195.152100,8211697
2020-07-29,3245.000000,3329.000000,3239.600098,3284.250000,3239.189209,8070022
2020-07-30,3295.399902,3324.000000,3205.050049,3218.300049,3174.144043,6508278
2020-07-31,3236.000000,3273.000000,3181.250000,3251.300049,3206.691406,7235397
2020-08-03,3244.000000,3244.000000,3169.000000,3174.500000,3130.945068,4463920
2020-08-04,3202.000000,3260.000000,3142.850098,3235.600098,3191.206543,6679145
2020-08-05,3256.000000,3330.000000,3247.949951,3262.149902,3217.392334,6985380
2020-08-06,3292.000000,3378.800049,3255.000000,3345.199951,3299.302734,8172906
2020-08-07,3333.000000,3481.449951,3310.000000,3464.300049,3416.768555,10151267
2020-08-10,3494.000000,3556.850098,3413.199951,3442.949951,3395.711670,7129245
2020-08-11,3462.300049,3494.550049,3404.699951,3457.399902,3409.963379,5571818
2020-08-12,3425.000000,3450.000000,3362.000000,3418.250000,3371.350830,5662527
2020-08-13,3450.000000,3472.000000,3401.000000,3419.649902,3372.731201,4663359
2020-08-14,3425.000000,3448.800049,3306.199951,3331.100098,3285.396240,5531335
2020-08-17,3350.000000,3399.500000,3312.399902,3384.800049,3338.359863,4670572
2020-08-18,3399.000000,3437.949951,3366.600098,3419.899902,3372.978027,4706298
2020-08-19,3447.000000,3465.000000,3401.000000,3409.949951,3363.164307,4198849
2020-08-20,3378.000000,3414.500000,3353.050049,3393.800049,3347.236084,3677459
2020-08-21,3430.000000,3440.000000,3380.000000,3389.300049,3342.797852,2627380
2020-08-24,3403.000000,3515.000000,3401.050049,3492.050049,3444.137939,6205575
2020-08-25,3525.000000,3660.000000,3510.000000,3642.899902,3592.918213,9854059
2020-08-26,3665.000000,3707.000000,3631.000000,3645.550049,3595.532227,6665085
2020-08-27,3656.949951,3668.399902,3596.399902,3632.500000,3582.661133,4611062
2020-08-28,3650.000000,3688.000000,3617.050049,3670.800049,3620.435547,4251328
2020-08-31,3715.000000,3749.850098,3465.000000,3487.800049,3439.946533,8529766
2020-09-01,3517.000000,3674.000000,3500.199951,3643.850098,3593.855225,6065182
2020-09-02,3642.699951,3680.000000,3573.449951,3668.649902,3618.315186,4281011
2020-09-03,3668.000000,3676.750000,3605.000000,3619.699951,3570.036621,3221366
2020-09-04,3541.500000,3649.800049,3520.750000,3596.800049,3547.450928,4914649
2020-09-07,3607.000000,3629.000000,3477.600098,3505.149902,3457.058105,4665168
2020-09-08,3520.000000,3574.899902,3475.000000,3500.000000,3451.978760,4448703
2020-09-09,3477.000000,3493.449951,3392.449951,3422.850098,3375.887695,4563247
2020-09-10,3456.500000,3523.449951,3418.000000,3498.699951,3450.696777,4762282
2020-09-11,3490.000000,3557.699951,3456.699951,3544.399902,3495.769531,4608384
2020-09-14,3557.000000,3575.050049,3420.000000,3440.699951,3393.492676,4531509
2020-09-15,3475.000000,3524.199951,3455.000000,3513.399902,3465.195068,3893637
2020-09-16,3517.949951,3567.399902,3481.649902,3521.500000,3473.184082,3907718
2020-09-17,3488.800049,3517.000000,3456.199951,3471.949951,3424.313965,2781156
2020-09-18,3491.399902,3503.800049,3429.000000,3474.800049,3427.124756,3769087
2020-09-21,3462.800049,3467.000000,3314.250000,3330.149902,3284.459473,3627419
2020-09-22,3329.000000,3353.800049,3217.050049,3303.000000,3257.681885,4224968
2020-09-23,3330.000000,3344.000000,3200.199951,3243.850098,3199.343506,4244328
2020-09-24,3191.000000,3194.750000,3006.899902,3028.899902,2987.342529,5963777
2020-09-25,3080.000000,3167.149902,3028.800049,3138.949951,3095.882568,6232593
2020-09-28,3178.000000,3350.000000,3162.750000,3335.149902,3289.390869,5588695
2020-09-29,3358.000000,3372.000000,3254.500000,3294.750000,3249.545166,4643446
2020-09-30,3293.899902,3343.850098,3260.000000,3278.600098,3233.616699,3603536
2020-10-01,3325.000000,3460.000000,3315.050049,3442.800049,3395.563721,5382106
2020-10-05,3465.000000,3519.000000,3370.250000,3382.899902,3336.485596,4207190
2020-10-06,3439.899902,3480.000000,3391.199951,3474.300049,3426.631592,4758757
2020-10-07,3400.000000,3400.000000,3285.300049,3331.149902,3285.445557,6571080
2020-10-08,3354.000000,3388.000000,3302.000000,3326.449951,3280.810059,4461810
2020-10-09,3324.899902,3418.449951,3305.000000,3317.899902,3272.377441,5684099
2020-10-12,3350.000000,3379.399902,3305.000000,3327.199951,3281.549805,3204652
2020-10-13,3319.949951,3340.000000,3243.649902,3272.600098,3227.698975,3777657
2020-10-14,3268.000000,3382.350098,3232.699951,3372.050049,3325.784668,5304447
2020-10-15,3368.199951,3370.000000,3201.000000,3214.750000,3170.642578,5268019
2020-10-16,3236.350098,3269.449951,3170.100098,3231.350098,3187.015137,5076236
2020-10-19,3255.100098,3294.699951,3196.600098,3267.199951,3222.373047,4206637
2020-10-20,3255.000000,3289.500000,3226.800049,3262.149902,3217.392334,3252090
2020-10-21,3270.000000,3295.000000,3101.350098,3232.850098,3188.494629,7536460
2020-10-22,3160.000000,3345.000000,3150.000000,3314.449951,3268.974854,7085769
2020-10-23,3331.399902,3356.800049,3303.000000,3316.899902,3271.391113,3204777
2020-10-26,3330.000000,3330.000000,3236.649902,3293.899902,3248.706787,3546245
2020-10-27,3326.000000,3465.000000,3278.000000,3453.250000,3405.870605,6020946
2020-10-28,3448.949951,3489.899902,3347.899902,3370.800049,3324.551758,4649105
2020-10-29,3367.800049,3432.000000,3333.750000,3380.050049,3333.674805,3780349
2020-10-30,3364.949951,3391.000000,3252.850098,3309.000000,3263.599609,4287623
2020-11-02,3325.550049,3447.399902,3274.649902,3419.800049,3372.879395,4288551
2020-11-03,3430.000000,3520.000000,3415.850098,3490.800049,3442.905273,4446045
2020-11-04,3469.000000,3569.949951,3462.000000,3561.449951,3512.585693,4371143
2020-11-05,3610.000000,3750.000000,3587.649902,3736.899902,3685.628662,6332141
2020-11-06,3734.100098,3827.300049,3704.100098,3780.750000,3728.877197,5744050
2020-11-09,3810.000000,3878.699951,3786.050049,3865.000000,3811.970947,4149898
2020-11-10,3898.949951,4243.950195,3882.800049,4208.549805,4150.807129,11421448
2020-11-11,4211.000000,4429.549805,4133.950195,4268.799805,4210.230469,13896654
2020-11-12,4260.000000,4325.000000,4200.049805,4298.299805,4239.325684,5590038
2020-11-13,4260.000000,4410.000000,4250.000000,4376.049805,4316.009277,6088459
2020-11-14,4400.000000,4435.000000,4340.000000,4374.799805,4314.776367,789479
2020-11-17,4398.700195,4503.950195,4345.000000,4488.000000,4426.423340,5851523
2020-11-18,4475.000000,4678.000000,4464.000000,4653.750000,4589.898926,7513019
2020-11-19,4628.899902,4785.000000,4512.549805,4536.549805,4474.306641,8351005
2020-11-20,4571.950195,4762.149902,4515.250000,4715.850098,4651.147461,8736410
2020-11-23,4769.000000,4869.299805,4733.549805,4811.450195,4745.435547,7325039
2020-11-24,4835.000000,4862.000000,4770.000000,4810.649902,4744.646484,4297385
2020-11-25,4822.000000,4825.000000,4675.000000,4689.750000,4625.405273,4763321
2020-11-26,4655.000000,4854.000000,4640.000000,4821.250000,4755.101074,6273208
2020-11-27,4859.000000,4960.000000,4785.149902,4908.799805,4841.449707,12364707
2020-12-01,4951.200195,4952.399902,4825.250000,4861.100098,4794.404297,4017427
2020-12-02,4864.000000,4884.000000,4785.000000,4823.899902,4757.714355,3654970
2020-12-03,4865.000000,4890.000000,4817.000000,4867.450195,4800.666992,2876844
2020-12-04,4870.000000,4958.000000,4815.000000,4875.350098,4808.458984,3679378
2020-12-07,4870.000000,4924.950195,4815.000000,4829.450195,4763.188965,3115124
2020-12-08,4850.000000,4865.000000,4775.000000,4792.149902,4726.400391,2971076
2020-12-09,4820.000000,4852.850098,4791.200195,4844.149902,4777.686523,1965992
2020-12-10,4850.000000,4860.000000,4785.000000,4794.799805,4729.014160,1925963
2020-12-11,4805.000000,4889.000000,4805.000000,4843.850098,4777.391113,2670019
2020-12-14,4857.500000,4914.700195,4848.000000,4898.649902,4831.438965,1786348
2020-12-15,4889.950195,5150.000000,4868.850098,5122.500000,5052.217773,5936796
2020-12-16,5199.000000,5225.000000,5120.000000,5146.600098,5075.986816,3269184
2020-12-17,5139.850098,5303.149902,5101.600098,5286.700195,5214.165039,3733152
2020-12-18,5250.000000,5284.950195,5165.000000,5252.500000,5180.434570,3255043
2020-12-21,5228.000000,5234.700195,4905.200195,5041.850098,4972.674805,3551570
2020-12-22,5070.000000,5125.000000,4826.350098,5011.399902,4942.642578,5473521
2020-12-23,5000.000000,5166.000000,4970.350098,5088.899902,5019.079102,3431457
2020-12-24,5138.950195,5218.950195,5106.000000,5184.899902,5113.761719,2625559
2020-12-28,5184.899902,5244.799805,5175.000000,5204.100098,5132.698730,1932606
2020-12-29,5225.000000,5247.000000,5167.500000,5200.500000,5129.147461,1969529
2020-12-30,5200.500000,5348.000000,5174.000000,5334.149902,5260.963379,3864700
2020-12-31,5335.000000,5372.500000,5272.000000,5295.200195,5222.548828,2869212
2021-01-01,5310.200195,5338.000000,5250.000000,5280.149902,5207.704590,1447187
2021-01-04,5324.000000,5324.000000,5196.200195,5216.200195,5144.632813,2333659
2021-01-05,5218.000000,5224.200195,5062.500000,5119.000000,5048.765625,3953400
2021-01-06,5130.000000,5168.350098,4990.299805,5030.299805,4961.282715,3607923
2021-01-07,5065.000000,5131.549805,5021.299805,5081.000000,5011.287109,3035750
2021-01-08,5130.000000,5138.750000,5042.000000,5082.000000,5012.273926,2998451
2021-01-11,5108.000000,5110.950195,4958.250000,4984.250000,4915.864258,2924164
2021-01-12,4984.250000,5099.000000,4951.000000,5042.200195,4973.020020,3335908
2021-01-13,5066.000000,5074.000000,4826.250000,4902.899902,4835.630859,3269373
2021-01-14,4902.899902,4966.799805,4834.000000,4877.350098,4810.431152,2680811
2021-01-15,4877.000000,4927.000000,4842.399902,4883.600098,4816.596191,2544916
2021-01-18,4870.000000,4880.000000,4686.000000,4719.850098,4655.092773,3703413
2021-01-19,4765.100098,4994.950195,4752.000000,4959.149902,4891.108887,4767465
2021-01-20,4968.000000,5032.600098,4901.000000,4981.950195,4913.596191,3314707
2021-01-21,4993.000000,5225.000000,4990.000000,5118.299805,5048.075684,7061809
2021-01-22,5135.000000,5137.000000,4945.600098,4972.549805,4904.325195,3084796
2021-01-25,5049.000000,5163.000000,4890.000000,4908.700195,4841.351563,3673060
2021-01-27,4921.299805,4945.600098,4811.000000,4845.000000,4778.525391,2800493
2021-01-28,4779.549805,4909.000000,4723.100098,4810.250000,4744.251953,3477329
2021-01-29,4886.700195,4950.000000,4707.100098,4734.549805,4669.590332,4260795
2021-02-01,4775.000000,5080.000000,4666.500000,5058.600098,4989.194824,4290745
2021-02-02,5100.000000,5337.950195,5094.899902,5173.200195,5102.222656,4347993
2021-02-03,5218.600098,5270.000000,5140.000000,5245.100098,5173.135254,2650783
2021-02-04,5214.000000,5543.000000,5206.049805,5504.850098,5429.321777,5325888
2021-02-05,5526.000000,5627.000000,5470.000000,5538.549805,5462.559570,4437987
2021-02-08,5542.000000,5665.000000,5475.299805,5497.700195,5422.270020,2800809
2021-02-09,5537.500000,5539.000000,5382.600098,5400.299805,5326.206543,2263904
2021-02-10,5434.700195,5502.350098,5395.000000,5475.899902,5400.769043,2638012
2021-02-11,5470.000000,5588.000000,5455.750000,5567.049805,5490.668457,2028947
2021-02-12,5570.000000,5618.000000,5532.049805,5577.450195,5500.925781,1625268
2021-02-15,5605.350098,5799.000000,5600.000000,5779.850098,5700.548828,3168826
2021-02-16,5791.399902,5822.200195,5690.299805,5760.250000,5681.217773,2126810
2021-02-17,5730.000000,5799.000000,5670.000000,5705.149902,5626.873047,2346395
2021-02-18,5699.000000,5714.750000,5522.200195,5563.350098,5487.019043,2317513
2021-02-19,5560.000000,5621.950195,5425.000000,5497.950195,5422.516602,2744456
2021-02-22,5480.000000,5538.700195,5334.750000,5376.850098,5303.078125,2000563
2021-02-23,5420.000000,5504.649902,5350.000000,5383.700195,5309.833984,2190245
2021-02-24,5444.000000,5578.899902,5383.000000,5562.899902,5486.575195,1908795
2021-02-25,5601.000000,5619.950195,5511.350098,5529.950195,5454.077637,1584595
2021-02-26,5430.000000,5454.000000,5221.000000,5264.899902,5192.663574,3713326
2021-03-01,5315.000000,5369.899902,5195.000000,5266.799805,5194.538086,2031881
2021-03-02,5300.000000,5410.000000,5262.049805,5316.299805,5243.358398,2208634
2021-03-03,5364.149902,5573.350098,5340.100098,5542.899902,5466.850098,2252413
2021-03-04,5430.000000,5567.149902,5401.000000,5485.899902,5410.631836,2234698
2021-03-05,5440.000000,5519.750000,5402.100098,5444.899902,5370.194336,2075760
2021-03-08,5469.000000,5493.950195,5311.000000,5320.649902,5247.648926,1721042
2021-03-09,5371.000000,5445.000000,5335.000000,5415.049805,5340.753906,1811496
2021-03-10,5440.000000,5561.000000,5440.000000,5545.049805,5468.969727,2191250
2021-03-12,5600.000000,5670.000000,5521.000000,5557.850098,5481.594727,2508013
2021-03-15,5571.049805,5585.649902,5350.549805,5439.049805,5364.425293,2087008
2021-03-16,5488.450195,5507.000000,5420.000000,5455.950195,5381.093262,1561305
2021-03-17,5460.000000,5460.399902,5344.450195,5359.799805,5286.261230,1134758
2021-03-18,5423.000000,5545.000000,5305.000000,5371.850098,5298.146973,2339058
2021-03-19,5316.000000,5479.000000,5190.049805,5453.250000,5378.429688,3220310
2021-03-22,5446.500000,5497.000000,5337.000000,5389.350098,5315.406738,1938461
2021-03-23,5410.000000,5445.000000,5350.000000,5378.799805,5305.001465,1849038
2021-03-24,5374.000000,5374.000000,5260.000000,5270.299805,5197.989746,1737643
2021-03-25,5280.000000,5300.000000,5103.149902,5122.200195,5051.921875,2343271
2021-03-26,5170.000000,5248.000000,5135.000000,5183.049805,5111.936523,2347460
2021-03-30,5234.850098,5260.000000,5150.000000,5193.549805,5122.292969,1845280
2021-03-31,5185.000000,5218.799805,5122.950195,5149.850098,5079.192871,1845975
2021-04-01,5210.000000,5288.500000,5161.950195,5272.149902,5199.814453,2148234
2021-04-05,5259.000000,5259.000000,4920.600098,4962.500000,4894.412598,3739680
2021-04-06,5050.000000,5059.450195,4952.600098,4993.100098,4924.593262,2070906
2021-04-07,4980.000000,5109.000000,4940.000000,5077.100098,5007.440918,2402782
2021-04-08,5100.000000,5115.000000,5015.000000,5029.500000,4960.494141,1407879
2021-04-09,5000.000000,5010.000000,4845.000000,4872.299805,4805.450195,2902646
2021-04-12,4740.000000,4740.000000,4400.000000,4511.000000,4449.107910,4500046
2021-04-13,4535.100098,4774.899902,4514.049805,4728.750000,4663.870117,3175019
2021-04-15,4708.100098,4750.000000,4566.100098,4660.299805,4596.359375,2897185
2021-04-16,4661.000000,4690.000000,4590.000000,4616.600098,4553.258789,2142648
2021-04-19,4450.000000,4504.000000,4362.000000,4479.600098,4418.138672,3426507
2021-04-20,4563.000000,4699.000000,4555.200195,4613.649902,4550.349609,3394597
2021-04-22,4550.000000,4714.000000,4505.750000,4688.700195,4624.370117,2563539
2021-04-23,4621.100098,4759.799805,4610.500000,4667.799805,4603.756348,2729525
2021-04-26,4690.000000,4829.000000,4690.000000,4736.549805,4671.563477,2903989
2021-04-27,4747.000000,4889.850098,4746.549805,4865.049805,4798.299805,2644997
2021-04-28,4915.000000,5310.000000,4915.000000,5280.899902,5208.444824,8576454
2021-04-29,5350.000000,5525.000000,5330.000000,5484.850098,5409.596191,7258486
2021-04-30,5350.000000,5524.649902,5327.700195,5451.899902,5377.098145,4124888
2021-05-03,5316.299805,5580.000000,5291.250000,5551.149902,5474.986328,4033591
2021-05-04,5610.000000,5749.950195,5560.000000,5615.750000,5538.700195,4838347
2021-05-05,5683.000000,5700.000000,5452.399902,5515.149902,5439.479980,4378693
2021-05-06,5568.000000,5619.899902,5473.350098,5528.799805,5452.942871,2223111
2021-05-07,5590.000000,5613.149902,5458.000000,5493.799805,5418.423340,1851033
2021-05-10,5575.000000,5575.000000,5445.000000,5497.500000,5422.073242,1997339
2021-05-11,5411.250000,5458.100098,5390.000000,5424.700195,5350.271973,1617248
2021-05-12,5413.100098,5440.000000,5329.399902,5358.399902,5284.880859,1539336
2021-05-14,5405.000000,5405.000000,5267.000000,5330.350098,5257.216309,1525762
2021-05-17,5350.000000,5490.000000,5315.049805,5430.100098,5355.597656,2411583
2021-05-18,5501.000000,5705.000000,5501.000000,5688.750000,5610.698730,3147883
2021-05-19,5674.950195,5722.899902,5595.000000,5631.200195,5553.938477,2250906
2021-05-20,5628.000000,5658.000000,5545.000000,5588.750000,5512.070801,1488827
2021-05-21,5660.000000,5695.000000,5586.299805,5631.750000,5554.480957,1856966
2021-05-24,5634.000000,5688.000000,5590.000000,5602.899902,5526.026855,1215060
2021-05-25,5640.000000,5658.799805,5582.000000,5618.649902,5541.560547,1315546
2021-05-26,5640.000000,5794.799805,5586.100098,5771.149902,5691.967773,2916746
2021-05-27,5779.950195,5782.149902,5651.000000,5682.200195,5604.238770,2152590
2021-05-28,5724.000000,5750.000000,5592.100098,5610.750000,5533.769043,1526375
2021-05-31,5620.000000,5664.700195,5560.000000,5627.950195,5550.733398,1795811
2021-06-01,5644.000000,5818.000000,5625.399902,5784.799805,5705.430664,2853451
2021-06-02,5756.500000,5845.000000,5742.549805,5808.649902,5728.953613,2013195
2021-06-03,5840.000000,5915.000000,5780.149902,5901.500000,5820.529785,2230378
2021-06-04,5915.000000,6010.000000,5900.000000,5993.450195,5911.218750,2445367
2021-06-07,5800.000000,5843.850098,5682.450195,5729.750000,5651.136230,2835805
2021-06-08,5751.000000,5817.000000,5720.149902,5755.399902,5676.434082,1789007
2021-06-09,5795.000000,5795.000000,5627.299805,5674.500000,5596.644531,1538112
2021-06-10,5715.000000,6115.000000,5677.000000,6086.399902,6002.893066,5296120
2021-06-11,6105.350098,6230.000000,6045.200195,6120.000000,6036.031738,3702721
2021-06-14,6069.700195,6249.000000,5975.600098,6194.149902,6109.164551,2633601
2021-06-15,6219.000000,6239.799805,6150.000000,6161.149902,6076.617188,1523661
2021-06-16,6140.000000,6160.899902,6062.799805,6081.600098,5998.158691,1481658
2021-06-17,5920.000000,6115.000000,5920.000000,6050.250000,5967.238281,1871857
2021-06-18,6089.899902,6148.000000,5965.049805,6087.049805,6003.534180,2709615
2021-06-21,6000.000000,6135.000000,5987.100098,6116.000000,6032.086914,1271962
2021-06-22,6150.000000,6189.000000,6000.000000,6016.799805,5934.247559,1540611
2021-06-23,6051.000000,6115.000000,6001.000000,6015.600098,5933.064453,1238215
2021-06-24,6027.000000,6108.000000,6011.000000,6043.600098,5960.679688,1082421
2021-06-25,6057.000000,6107.000000,6030.200195,6075.799805,5992.437988,961994
2021-06-28,6100.000000,6117.700195,6015.000000,6037.049805,5954.219727,828481
2021-06-29,6040.000000,6137.649902,6002.100098,6052.399902,5969.359375,1310079
2021-06-30,6050.000000,6125.000000,6000.000000,6015.850098,5933.311035,1225794
2021-07-01,6040.000000,6040.000000,5940.000000,5967.149902,5885.278809,1120601
2021-07-02,6000.000000,6030.000000,5965.000000,5997.750000,5915.459473,811298
2021-07-05,6029.000000,6095.950195,6006.049805,6072.700195,5989.380859,863179
2021-07-06,6055.000000,6342.799805,6053.000000,6202.399902,6117.301270,3491393
2021-07-07,6220.000000,6286.000000,6160.399902,6198.600098,6113.553223,1947925
2021-07-08,6180.000000,6220.899902,6080.399902,6117.799805,6043.611816,1130560
2021-07-09,6083.000000,6171.000000,6061.049805,6136.149902,6061.739746,1447544
2021-07-12,6175.000000,6198.899902,6103.600098,6149.549805,6074.977051,978740
2021-07-13,6185.000000,6225.000000,6140.000000,6154.299805,6079.668945,1002127
2021-07-14,6150.000000,6182.000000,6120.000000,6133.899902,6059.516602,776574
2021-07-15,6133.899902,6177.200195,6102.000000,6129.700195,6055.367676,870990
2021-07-16,6125.000000,6190.000000,6097.200195,6125.450195,6051.169922,963121
2021-07-19,6088.000000,6123.000000,5935.000000,6015.399902,5942.453613,1290532
2021-07-20,6020.000000,6027.950195,5868.000000,5941.850098,5869.795898,1401837
2021-07-22,5930.000000,6244.000000,5921.149902,6195.549805,6120.418945,3488591
2021-07-23,6189.000000,6225.000000,6140.000000,6180.899902,6105.946289,953739
2021-07-26,6150.000000,6198.299805,6130.000000,6162.450195,6087.720703,733502
2021-07-27,6180.000000,6327.000000,6175.000000,6231.450195,6155.884277,2068528
2021-07-28,6257.899902,6284.000000,6157.000000,6262.000000,6186.063477,1149153
2021-07-29,6289.950195,6430.000000,6264.049805,6400.100098,6322.488770,1484664
2021-07-30,6416.850098,6416.850098,6212.200195,6228.100098,6152.574219,1406885
2021-08-02,6270.000000,6283.950195,6170.000000,6200.500000,6125.309570,1012435
2021-08-03,6215.000000,6342.000000,6206.000000,6331.899902,6255.115723,1091710
2021-08-04,6343.000000,6477.450195,6315.000000,6359.149902,6282.035156,1632091
2021-08-05,6354.000000,6355.500000,6232.000000,6248.250000,6172.479980,866567
2021-08-06,6285.000000,6299.500000,6211.000000,6224.299805,6148.819824,729789
2021-08-09,6225.000000,6269.950195,6136.049805,6193.149902,6118.048340,881179
2021-08-10,6225.000000,6248.450195,6142.049805,6170.100098,6095.278320,731009
2021-08-11,6176.100098,6199.950195,6057.000000,6167.799805,6093.005859,791929
2021-08-12,6181.000000,6254.899902,6151.250000,6199.500000,6124.320801,794602
2021-08-13,6210.000000,6228.850098,6131.000000,6156.549805,6081.891602,667932
2021-08-16,6149.000000,6395.000000,6103.850098,6377.149902,6299.816406,1423335
2021-08-17,6409.950195,6436.850098,6305.000000,6410.100098,6332.367676,1602776
2021-08-18,6434.000000,6640.000000,6406.049805,6544.100098,6464.742676,2153730
2021-08-20,6471.950195,6732.700195,6455.649902,6661.100098,6580.323730,2164732
2021-08-23,6740.000000,6819.500000,6697.000000,6752.200195,6670.319336,1738340
2021-08-24,6775.000000,7049.000000,6727.950195,6980.100098,6895.455566,2622990
2021-08-25,7005.000000,7054.000000,6921.000000,6944.950195,6860.731445,1509667
2021-08-26,6900.000000,6993.250000,6855.000000,6931.950195,6847.889160,1234588
2021-08-27,6950.000000,7024.350098,6872.000000,6966.600098,6882.119141,935906
2021-08-30,6995.950195,7197.000000,6980.000000,7165.500000,7078.606934,1504382
2021-08-31,7160.000000,7598.799805,7130.000000,7524.500000,7433.253418,2946438
