Entry_Date,Entry,Stop_Loss,Target,Seventh_Day_Close,Trade_Result,Profit_or_Loss_Amount,Total Trades,Profitable Trades,Loss Trades,Win Percentage
2018-04-27,286.75,290.0,280.25,276.95001220703125,Profit,-9.79998779296875,1,1,0,100.0
2018-06-05,285.25,293.8999938964844,267.95001220703125,289.8999938964844,Loss,4.649993896484375,2,1,1,50.0
2018-07-16,261.1499938964844,267.70001220703125,248.04995727539062,261.20001220703125,Loss,0.050018310546875,3,1,2,33.33333333333333
2018-08-01,270.6499938964844,262.0,287.9499816894531,283.1499938964844,Profit,12.5,4,2,2,50.0
2018-09-04,279.6000061035156,288.0,262.8000183105469,286.54998779296875,Loss,6.949981689453125,5,2,3,40.0
2018-09-17,274.95001220703125,277.5,269.85003662109375,275.25,Loss,0.29998779296875,6,2,4,33.33333333333333
2018-11-15,263.1499938964844,265.75,257.9499816894531,261.45001220703125,Profit,-1.699981689453125,7,3,4,42.857142857142854
2018-11-29,246.89999389648438,250.0,240.69998168945312,252.25,Loss,5.350006103515625,8,3,5,37.5
2019-04-15,250.0,244.0,262.0,252.0500030517578,Profit,2.0500030517578125,9,4,5,44.44444444444444
2019-08-20,195.3000030517578,199.39999389648438,187.1000213623047,188.0,Profit,-7.3000030517578125,10,5,5,50.0
2019-10-11,189.0500030517578,185.25,196.65000915527344,194.5500030517578,Profit,5.5,11,6,5,54.54545454545454
2019-11-08,209.25,212.60000610351562,202.54998779296875,202.35000610351562,Profit,-6.899993896484375,12,7,5,58.333333333333336
2020-10-14,110.55000305175781,113.19999694824219,105.25001525878906,114.69999694824219,Loss,4.149993896484375,13,7,6,53.84615384615385
2021-01-04,137.25,136.85000610351562,138.04998779296875,136.5,Loss,-0.75,14,7,7,50.0
2021-03-15,146.89999389648438,146.4499969482422,147.79998779296875,137.0500030517578,Profit,-9.849990844726562,15,8,7,53.333333333333336
2021-03-24,132.3000030517578,133.89999389648438,129.1000213623047,132.9499969482422,Loss,0.649993896484375,16,8,8,50.0
2021-05-07,136.85000610351562,135.39999389648438,139.75003051757812,153.5,Profit,16.649993896484375,17,9,8,52.94117647058824
2021-10-20,180.5,182.6999969482422,176.10000610351562,174.10000610351562,Profit,-6.399993896484375,18,10,8,55.55555555555556
2021-12-09,152.64999389648438,151.75,154.44998168945312,148.89999389648438,Loss,-3.75,19,10,9,52.63157894736842
2022-01-13,164.75,159.35000610351562,175.54998779296875,160.8000030517578,Loss,-3.9499969482421875,20,10,10,50.0
2022-03-10,178.9499969482422,184.0,168.84999084472656,172.89999389648438,Profit,-6.0500030517578125,21,11,10,52.38095238095239
2022-03-15,172.89999389648438,179.89999389648438,158.89999389648438,182.3000030517578,Loss,9.400009155273438,22,11,11,50.0
2022-03-21,182.3000030517578,177.85000610351562,191.1999969482422,187.39999389648438,Profit,5.0999908447265625,23,12,11,52.17391304347826
2022-03-24,187.39999389648438,183.6999969482422,194.79998779296875,186.0,Loss,-1.399993896484375,24,12,12,50.0
2022-04-19,197.75,191.4499969482422,210.35000610351562,202.14999389648438,Profit,4.399993896484375,25,13,12,52.0
2022-12-28,223.1999969482422,221.25,227.09999084472656,224.75,Profit,1.5500030517578125,26,14,12,53.84615384615385
2023-06-19,227.14999389648438,228.5,224.44998168945312,226.9499969482422,Profit,-0.1999969482421875,27,15,12,55.55555555555556
2023-07-06,234.60000610351562,231.39999389648438,241.00003051757812,234.0,Loss,-0.600006103515625,28,15,13,53.57142857142857
2023-07-18,228.25,229.6999969482422,225.35000610351562,229.0,Loss,0.75,29,15,14,51.724137931034484
2023-08-18,227.4499969482422,228.5,225.34999084472656,230.89999389648438,Loss,3.4499969482421875,30,15,15,50.0
2023-11-06,316.54998779296875,313.20001220703125,323.24993896484375,323.54998779296875,Profit,7.0,31,16,15,51.61290322580645
2023-11-09,323.54998779296875,318.45001220703125,333.74993896484375,350.6000061035156,Profit,27.050018310546875,32,17,15,53.125
