Entry_Date,Entry,Stop_Loss,Target,Seventh_Day_Close,Trade_Result,Profit_or_Loss_Amount,Total Trades,Profitable Trades,Loss Trades,Win Percentage
2018-02-05,629.0499877929688,609.9000244140625,667.3499145507812,608.25,Loss,-20.79998779296875,1,0,1,0.0
2018-03-05,630.8499755859375,608.5,675.5499267578125,607.2000122070312,Loss,-23.64996337890625,2,0,2,0.0
2018-06-14,698.7999877929688,711.0,674.3999633789062,695.75,Profit,-3.04998779296875,3,1,2,33.33333333333333
2018-09-11,747.2000122070312,772.0,697.6000366210938,767.5499877929688,Loss,20.3499755859375,4,1,3,25.0
2019-01-14,679.8499755859375,703.0,633.5499267578125,705.5499877929688,Loss,25.70001220703125,5,1,4,20.0
2019-07-24,660.4500122070312,670.3499755859375,640.6500854492188,646.2999877929688,Profit,-14.1500244140625,6,2,4,33.33333333333333
2019-08-05,648.0499877929688,631.1500244140625,681.8499145507812,680.2000122070312,Profit,32.1500244140625,7,3,4,42.857142857142854
2019-08-19,670.3499755859375,662.0,687.0499267578125,682.75,Profit,12.4000244140625,8,4,4,50.0
2020-06-22,548.5,541.9000244140625,561.699951171875,554.1500244140625,Profit,5.6500244140625,9,5,4,55.55555555555556
2020-08-04,652.6500244140625,675.0,607.9500732421875,662.4500122070312,Loss,9.79998779296875,10,5,5,50.0
2021-07-22,1148.5999755859375,1080.0,1285.7999267578125,1120.8499755859375,Loss,-27.75,11,5,6,45.45454545454545
2022-05-24,1098.3499755859375,1148.0,999.0499267578125,1123.25,Loss,24.9000244140625,12,5,7,41.66666666666667
2022-11-02,1082.0,1071.0,1104.0,1053.5,Loss,-28.5,13,5,8,38.46153846153847
2022-12-28,1016.25,1005.2999877929688,1038.1500244140625,1009.5,Loss,-6.75,14,5,9,35.714285714285715
2023-03-03,1085.1500244140625,1118.0,1019.4500732421875,1060.0,Profit,-25.1500244140625,15,6,9,40.0
2023-08-01,1143.5,1120.0,1190.5,1175.199951171875,Profit,31.699951171875,16,7,9,43.75
2023-08-04,1175.199951171875,1153.949951171875,1217.699951171875,1228.0,Profit,52.800048828125,17,8,9,47.05882352941176
