Entry_Date,Entry,Stop_Loss,Target,Seventh_Day_Close,Trade_Result,Profit_or_Loss_Amount,Total Trades,Profitable Trades,Loss Trades,Win Percentage
2018-08-07,629.4500122070312,642.9000244140625,602.5499877929688,621.0499877929688,Profit,-8.4000244140625,1,1,0,100.0
2018-09-26,672.7999877929688,664.4500122070312,689.4999389648438,654.1500244140625,Loss,-18.64996337890625,2,1,1,50.0
2018-11-30,540.8499755859375,528.0,566.5499267578125,528.4500122070312,Loss,-12.39996337890625,3,1,2,33.33333333333333
2019-02-21,545.5,542.8499755859375,550.800048828125,550.4000244140625,Profit,4.9000244140625,4,2,2,50.0
2019-10-25,459.8500061035156,447.1000061035156,485.3500061035156,465.0,Profit,5.149993896484375,5,3,2,60.0
2019-12-12,461.04998779296875,452.20001220703125,478.74993896484375,463.95001220703125,Profit,2.9000244140625,6,4,2,66.66666666666666
2020-05-29,648.1500244140625,633.0,678.4500732421875,641.2000122070312,Loss,-6.95001220703125,7,4,3,57.14285714285714
2020-08-24,751.75,763.0,729.25,756.2000122070312,Loss,4.45001220703125,8,4,4,50.0
2021-10-04,957.5,986.0,900.5,916.0499877929688,Profit,-41.45001220703125,9,5,4,55.55555555555556
2021-10-18,903.75,911.3499755859375,888.550048828125,911.5499877929688,Loss,7.79998779296875,10,5,5,50.0
2021-10-27,922.5,916.9500122070312,933.5999755859375,909.25,Loss,-13.25,11,5,6,45.45454545454545
2021-12-23,909.75,892.0,945.25,933.2999877929688,Profit,23.54998779296875,12,6,6,50.0
2022-04-22,967.0,998.0,905.0,977.75,Loss,10.75,13,6,7,46.15384615384615
2022-06-16,940.9500122070312,976.0,870.8500366210938,938.2000122070312,Profit,-2.75,14,7,7,50.0
2022-08-04,1044.5,1017.7999877929688,1097.9000244140625,1038.3499755859375,Loss,-6.1500244140625,15,7,8,46.666666666666664
2023-01-05,1088.3499755859375,1075.0,1115.0499267578125,1078.699951171875,Loss,-9.6500244140625,16,7,9,43.75
2023-07-03,1001.7999877929688,1020.5,964.3999633789062,1021.25,Loss,19.45001220703125,17,7,10,41.17647058823529
