Entry_Date,Entry,Stop_Loss,Target,Eighth_Day_Close,Trade_Result,Profit_or_Loss_Amount,Total Trades,Profitable Trades,Loss Trades,Win Percentage
2019-07-04,49.529998779296875,50.0,48.589996337890625,46.845001220703125,Profit,-2.68499755859375,1,1,0,100.0
2020-03-06,35.150001525878906,35.69499969482422,34.06000518798828,28.7450008392334,Profit,-6.405000686645508,2,2,0,100.0
2021-01-18,66.66999816894531,70.80000305175781,58.40998840332031,66.66999816894531,Loss,0.0,3,2,1,66.66666666666666
2023-03-24,102.0999984741211,105.0,96.29999542236328,103.5999984741211,Loss,1.5,4,2,2,50.0
