Entry_Date,Entry,Stop_Loss,Target,Eighth_Day_Close,Trade_Result,Profit_or_Loss_Amount,Total Trades,Profitable Trades,Loss Trades,Win Percentage
2018-02-21,1596.449951171875,1658.0,1473.349853515625,1674.949951171875,Loss,78.5,1,0,1,0.0
2018-09-28,2168.0,2232.0,2040.0,2179.14990234375,Loss,11.14990234375,2,0,2,0.0
2020-06-18,2525.949951171875,2375.0,2827.849853515625,3025.5,Profit,499.550048828125,3,1,2,33.33333333333333
2021-04-09,4872.2998046875,5000.0,4616.8994140625,4660.2998046875,Profit,-212.0,4,2,2,50.0
2022-11-16,6895.0498046875,7011.0,6663.1494140625,6679.10009765625,Profit,-215.94970703125,5,3,2,60.0
